Seed,P_value,Time_Minutes
379829987,1.7965736391268305,301.56666666666666
379830984,2.521613832853026,364.3333333333333
379831981,1.6363850873053325,282.51666666666665
379832978,1.9669828819757273,314.46666666666664
379833975,1.767065693430657,285.4
379834972,2.0797352386797,380.2
379835969,2.2469515122419588,347.15
379836966,1.291694549780653,224.13333333333333
379837963,2.4195510339489106,452.1333333333333
379838960,1.7383145876900468,294.8666666666667
379839957,2.4069484399203365,376.56666666666666
379840954,2.5209990059642147,402.3833333333333
379841951,1.8537580329701033,298.23333333333335
379842948,2.223684735351601,417.8333333333333
379843945,1.6712885738115097,319.71666666666664
379844942,1.912058354228402,365.56666666666666
379845939,2.2061328125,426.65
379846936,1.8052931369824954,239.91666666666666
379847933,2.004264021233085,383.03333333333336
379729290,2.31956929763904,337.4166666666667
379730287,2.422334961793812,266.0833333333333
379731284,2.3174902789837293,441.46666666666664
379732281,2.3816368897835933,529.85
379733278,2.2442142298670835,426.31666666666666
379734275,2.1239647052454935,307.8666666666667
379735272,2.3207066869300914,438.65
379736269,1.8998563418138006,359.6333333333333
379737266,2.3093925149159285,368.71666666666664
379738263,2.2041175860996924,482.46666666666664
379739260,2.416968366075138,561.6166666666667
379740257,1.537918469596903,219.53333333333333
379741254,2.473381576373949,426.06666666666666
379742251,1.976377507770557,294.9
379743248,2.5214995173895445,535.2666666666667
379744245,2.487255333878784,529.6166666666667
379745242,1.933626076676237,296.03333333333336
379746239,1.8809510201748871,291.6
379747236,1.9449010489888612,308.21666666666664
379748233,1.900581107257084,369.96666666666664
379789110,2.1367546722040935,280.9
379790107,1.9903124398537244,259.76666666666665
379791104,2.1187616099071205,269.15
379792101,2.4808308170921403,364.28333333333336
379793098,1.7153379953379952,357.48333333333335
379794095,2.4469234382339127,354.81666666666666
379795092,2.4942439264205825,406.8
379796089,2.4246593959161484,490.53333333333336
379797086,1.9490237568529383,346.55
379798083,1.999755871295347,341.3333333333333
379799080,2.448002972320268,448.56666666666666
379800077,2.0669955202093924,331.1
379801074,2.324135136130862,452.3666666666667
379802071,1.9225212208777316,369.1166666666667
379803068,2.238556449235693,395.76666666666665
379804065,1.989957939011567,316.98333333333335
379805062,1.9274179315213558,377.71666666666664
379806059,2.731170679634681,562.05
379807056,2.3008693609022557,425.5833333333333
379808053,1.930072909762333,352.01666666666665
379848930,2.4558441558441557,359.31666666666666
379849927,1.9613651324117678,329.1333333333333
379850924,1.9199877375843044,326.18333333333334
379851921,1.5374646344802407,365.21666666666664
379852918,1.2207291197839647,259.2
379853915,2.4222862027081744,370.46666666666664
379854912,2.6043693709986617,460.76666666666665
379855909,2.34152761223679,335.5833333333333
379856906,1.835480779469705,313.01666666666665
379857903,2.4772974308300393,674.65
379858900,2.4075877273562374,362.85
379859897,2.101554454960035,339.8666666666667
379860894,2.0449272853185594,385.05
379861891,2.541581916567525,434.26666666666665
379862888,2.4997987387629146,372.6333333333333
379863885,1.3722161372763781,273.8833333333333
379864882,2.3466231146123544,346.95
379865879,2.389508467575382,443.8333333333333
379866876,2.1967102921988055,421.5
379867873,1.7232081368861578,314.6
379868870,2.493278871147419,448.81666666666666
379869867,2.0438173799411956,408.1166666666667
379870864,2.020894205854788,302.3
379871861,2.0534859946841135,407.56666666666666
379872858,2.3508797725824633,340.03333333333336
379873855,2.1072090682769216,314.6333333333333
379874852,2.3736047275114904,558.4166666666666
379875849,2.639250592762468,428.76666666666665
379876846,2.075599685410932,339.05
379877843,2.1609890109890113,394.31666666666666
379878840,2.5111657922837645,358.96666666666664
379879837,2.231298577616663,542.5
379880834,2.165745856353591,337.85
379881831,1.2316298159671653,251.75
379882828,2.2551988693720975,330.18333333333334
379883825,2.2434107719554124,319.95
379884822,1.924437405134297,252.53333333333333
379885819,1.5303485987696515,243.81666666666666
379886816,1.8226469466457602,393.26666666666665
379887813,2.3609364925854286,413.5833333333333
379888810,1.8038933640199464,347.5833333333333
379889807,2.1096087582326515,382.1
379890804,1.9021472392638035,271.65
379891801,1.6801362297496318,362.1166666666667
379892798,1.5494076292149461,256.01666666666665
379893795,2.38078085056937,430.28333333333336
379894792,2.5673296478788608,554.7166666666667
379895789,2.211874386653582,339.65
379896786,2.4057074652777777,460.78333333333336
379897783,1.6967550998837333,315.35
379898780,1.529876789402464,234.0
379899777,2.0848933649289103,281.31666666666666
379900774,1.6593080724876441,303.48333333333335
379901771,2.136141038197845,374.35
379902768,2.194294802729465,324.8333333333333
379903765,1.9434356499676635,335.0
379904762,2.180504696704346,418.71666666666664
379905759,1.7400781410651862,324.18333333333334
379906756,2.313908620538455,380.0833333333333
379907753,2.201008073925421,357.1
379928690,2.102770725245612,301.95
379929687,1.6332213825916595,238.18333333333334
379930684,2.0406269254467038,432.78333333333336
379931681,1.8360890996443504,267.1
379932678,2.5483003442340793,464.78333333333336
379933675,1.8194632691786392,307.4
379934672,1.6856044650379107,316.51666666666665
379935669,1.9246055324486697,252.43333333333334
379936666,2.2368929359823397,362.3833333333333
379937663,2.193879902299645,361.6333333333333
379938660,2.3391048453326033,487.05
379939657,2.217560273479669,463.15
379940654,2.1038135593220337,322.51666666666665
379941651,2.721692590734236,597.8833333333333
379942648,2.2213518457713772,355.3
379943645,2.6001807470879634,497.9166666666667
379944642,2.3514921621498104,364.6666666666667
379945639,2.0134363646848508,289.0
379946636,2.2905481394552836,340.8333333333333
379947633,2.3823235534562635,366.95
379948630,2.0976498289573056,375.1333333333333
379949627,2.358903020667727,419.31666666666666
379950624,2.4673925634194367,431.6333333333333
379951621,2.173721590909091,351.98333333333335
379952618,1.6427213401161294,324.3333333333333
379953615,2.360493014065955,354.26666666666665
379954612,1.4945083178110348,259.46666666666664
379955609,2.3743879191118755,445.8666666666667
379956606,2.4695845997973653,411.23333333333335
379957603,2.5629656611146063,503.3
379958600,2.4283755024828566,352.4
379959597,2.172982410760476,257.71666666666664
379960594,2.6788408098451773,587.75
379961591,2.663903569101571,460.4166666666667
379962588,2.4640592416053115,391.6
379963585,1.9355855643909097,354.2
379964582,1.9419802969083397,367.1
379965579,1.8567925739973146,285.46666666666664
379966576,1.7875200734113328,363.23333333333335
379967573,1.6967599003046248,300.9
379908750,2.0913376546847378,339.3833333333333
379909747,2.4683238260738167,441.1666666666667
379910744,2.34276648341512,451.7
379911741,2.555548247056502,506.75
379912738,2.4835007173601147,511.1166666666667
379913735,2.0894980762504374,381.18333333333334
379914732,2.0964662984610434,310.8
379915729,2.178504908129877,331.06666666666666
379916726,2.426558305994632,447.05
379917723,1.5541615469184507,257.7
379918720,2.5437812025179074,383.9
379919717,2.104832848837209,366.9166666666667
379920714,2.610013052396047,536.2833333333333
379921711,2.3405348657310197,301.6166666666667
379922708,2.2069658742524,331.6
379923705,2.07744135075899,410.6166666666667
379924702,1.9280429659670084,304.1
379925699,2.218199608610567,323.6166666666667
379926696,2.7182371381154344,542.2833333333333
379927693,1.4101271372205173,228.08333333333334
380028390,1.9968212610734757,319.81666666666666
380029387,2.0267793836923915,305.56666666666666
380030384,1.4303210003867473,258.55
380031381,2.2408321902149066,364.48333333333335
380032378,1.681924198250729,285.81666666666666
380033375,1.6014418710263396,293.5833333333333
380034372,2.046370967741935,206.65
380035369,2.187792539359841,352.5
380036366,2.266111441602221,420.23333333333335
380037363,2.6411403776399194,491.6333333333333
380038360,1.6568207848574357,276.46666666666664
380039357,2.1444651071743173,340.55
380040354,2.3415518231409704,464.3833333333333
380041351,2.348926380368098,347.71666666666664
380042348,2.4253128855984487,472.73333333333335
380043345,2.1067444219066935,262.9166666666667
380044342,1.7861748930271801,276.53333333333336
380045339,2.361208250975622,328.8333333333333
380046336,2.2813143697891123,339.81666666666666
380047333,2.3281519861830744,414.93333333333334
380048330,1.9112802391954336,306.56666666666666
380049327,2.215287200361827,442.18333333333334
380050324,1.6700783032246131,270.3
380051321,2.334815253902391,337.3833333333333
380052318,2.5073454802135267,377.76666666666665
380053315,1.9751263994221744,369.18333333333334
380054312,2.0663330767256864,389.68333333333334
380055309,1.7358923382780242,326.93333333333334
380056306,1.8659114726283745,333.96666666666664
380057303,2.1692118094625727,311.03333333333336
380058300,1.7787970873229744,290.6666666666667
380059297,1.5555677094727631,304.71666666666664
380060294,1.8401075268817204,309.98333333333335
380061291,2.2762686515251644,479.1666666666667
380062288,2.2921760901314414,399.4
380063285,1.3744349331537944,346.55
380064282,1.576509317500441,283.5
380065279,2.3099685675797037,371.15
380066276,2.1638232489138494,471.8333333333333
380067273,2.0074575962893912,366.5
379988510,1.9696328928046993,283.73333333333335
379989507,2.199458355109992,350.76666666666665
379990504,2.3130986728216962,288.81666666666666
379991501,1.881431767337808,327.78333333333336
379992498,2.0987059885645496,332.28333333333336
379993495,2.2261904761904763,359.78333333333336
379994492,2.203476310625175,297.23333333333335
379995489,2.443637307043715,385.43333333333334
379996486,2.2336792597515465,326.0
379997483,2.641984184040259,533.2
379998480,1.9848191035514435,300.8
379999477,2.2996147809958623,467.25
380000474,2.1356870406549446,358.28333333333336
380001471,2.281402142161636,376.55
380002468,2.272087730188289,402.73333333333335
380003465,1.60260009765625,273.05
380004462,1.9726643729441566,440.8
380005459,2.12137648941846,374.85
380006456,2.2393881453154876,392.23333333333335
380007453,2.246379245203812,397.0
379968570,2.3223742768135294,299.5833333333333
379969567,1.7889185411106876,262.28333333333336
379970564,1.9322210636079247,351.6166666666667
379971561,2.1546264855687607,392.65
379972558,2.4155429133305244,474.5833333333333
379973555,2.04832843405909,334.5
379974552,2.3100619363251114,306.75
379975549,2.6048085814684665,450.56666666666666
379976546,2.479127553837659,603.65
379977543,1.4811175439528337,313.76666666666665
379978540,2.0719865825131305,377.6
379979537,2.1965122615803816,305.81666666666666
379980534,1.7851287440882817,317.15
379981531,2.325233239314385,460.8833333333333
379982528,2.0794103431609474,344.81666666666666
379983525,1.9647450446361026,330.43333333333334
379984522,1.7447426910583006,292.43333333333334
379985519,1.8780135485156406,334.5833333333333
379986516,2.7744911237103818,717.25
379987513,2.102812573859608,352.56666666666666
380008450,2.2177688710754846,299.3833333333333
380009447,2.210197188241738,365.1166666666667
380010444,1.8185037428840376,371.8
380011441,1.9420353982300884,376.65
380012438,1.418903240776549,215.46666666666667
380013435,2.703910454597504,582.1833333333333
380014432,2.4791452267086385,550.6166666666667
380015429,2.092468908337172,289.45
380016426,1.5425545408422119,262.78333333333336
380017423,2.561599593569692,459.26666666666665
380018420,2.0901039089559625,336.81666666666666
380019417,1.8470727031411296,339.03333333333336
380020414,2.54536918058713,337.21666666666664
380021411,2.4926771918038293,496.15
380022408,2.6385658914728682,498.78333333333336
380023405,2.492932294594812,415.01666666666665
380024402,2.088811355166125,210.16666666666666
380025399,1.940609237464148,337.01666666666665
380026396,2.2137660426714625,407.75
380027393,1.608226283095109,276.3333333333333
380068270,2.3633887919662993,391.6666666666667
380069267,1.3533888655839876,278.1
380070264,2.2465427933279476,350.7
380071261,2.181955880068355,429.1166666666667
380072258,1.7822621750613965,359.6666666666667
380073255,2.2599866642419837,274.93333333333334
380074252,1.9266561514195581,359.25
380075249,2.435245901639344,386.31666666666666
380076246,2.1662991760473482,287.21666666666664
380077243,2.190854870775348,335.31666666666666
380078240,1.6068863647939695,327.2
380079237,2.232479882955377,455.65
380080234,1.7392142684984337,276.5833333333333
380081231,2.093932221003406,288.6666666666667
380082228,2.4815676995878495,436.71666666666664
380083225,2.3255169933465205,463.4
380084222,2.210902255639098,487.65
380085219,2.2287905193447193,239.06666666666666
380086216,2.530504974657406,355.1166666666667
380087213,1.9815962099125366,365.85
380088210,1.843908472479901,269.48333333333335
380089207,2.041012658227848,362.06666666666666
380090204,1.9959226819691935,331.0833333333333
380091201,2.631981637337414,413.8666666666667
380092198,1.916325715996407,334.01666666666665
380093195,2.552563603552599,471.0
380094192,2.6510164869220283,537.7833333333333
380095189,1.7704834605597966,229.23333333333332
380096186,2.1268101412467137,374.03333333333336
380097183,2.267191949136014,427.26666666666665
380098180,2.394419306184012,287.28333333333336
380099177,2.317493018358284,364.03333333333336
380100174,1.819953805419413,295.8333333333333
380101171,2.2784665025048825,392.55
380102168,1.3603778012436936,284.0833333333333
380103165,2.4522157564905998,446.78333333333336
380104162,1.8637179090627902,269.4
380105159,1.6960926778073786,412.8833333333333
380106156,2.518650978148135,466.0
380107153,2.3523172700023056,361.4
380108150,2.093535469107551,407.85
380109147,2.027098880597015,357.31666666666666
380110144,2.4886107120870102,324.85
380111141,2.3424753050552005,430.23333333333335
380112138,2.2394487924328996,347.1
380113135,2.1025609830281646,273.96666666666664
380114132,1.5798324701067843,260.6333333333333
380115129,1.8212952158693116,285.65
380116126,2.2470757891363564,312.03333333333336
380117123,1.990116122063192,308.56666666666666
380118120,2.4614734253103263,433.6666666666667
380119117,2.047018788343558,347.71666666666664
380120114,1.936552226131263,274.75
380121111,1.955495818399044,334.78333333333336
380122108,2.1377260849515807,325.26666666666665
380123105,2.0869928511744495,359.01666666666665
380124102,1.8542017987633501,237.18333333333334
380125099,1.7711396556436183,304.9
380126096,2.4781489862016945,375.6333333333333
380127093,1.8363968819170435,346.35
380128090,2.244102444522172,428.8333333333333
380129087,2.124774519404216,323.3666666666667
380130084,1.443628332220453,324.46666666666664
380131081,1.804130702836005,270.31666666666666
380132078,2.023222216276954,311.46666666666664
380133075,1.8122339380444037,254.46666666666667
380134072,2.200793961968241,340.05
380135069,2.1348474963301256,408.71666666666664
380136066,1.8434686646918743,286.93333333333334
380137063,1.8755388197988405,336.3666666666667
380138060,2.324046692607004,321.23333333333335
380139057,2.5104524389024103,499.8666666666667
380140054,2.458082214555884,400.96666666666664
380141051,2.214803930572137,362.95
380142048,1.7619902283378202,334.28333333333336
380143045,1.9038568187547267,330.56666666666666
380144042,2.360289791115034,453.18333333333334
380145039,2.0327936475198514,323.21666666666664
380146036,2.1367807593615447,383.2
380147033,2.1473289823543626,413.68333333333334
380187910,2.4848288321675085,359.76666666666665
380188907,1.6387051640803867,262.05
380189904,2.315583548048478,349.28333333333336
380190901,2.190792331078985,268.6
380191898,2.1590387703601746,290.5833333333333
380192895,1.9077879178097534,297.6666666666667
380193892,2.8321213542888417,639.4333333333333
380194889,1.9477677396719584,380.01666666666665
380195886,2.3868086568189626,339.6
380196883,2.162748717948718,406.23333333333335
380197880,2.288640187257699,455.68333333333334
380198877,2.322056192781227,316.75
380199874,2.204097457454189,408.3666666666667
380200871,1.7408663312185517,304.71666666666664
380201868,2.236587315686623,375.25
380202865,2.309265218557254,497.18333333333334
380203862,1.8915735427363336,386.26666666666665
380204859,2.355177321788637,281.01666666666665
380205856,2.346459642842276,400.3666666666667
380206853,1.243481427530954,228.81666666666666
380148030,1.9015628876209374,335.9
380149027,2.327246906066139,328.5833333333333
380150024,2.327849061810155,483.18333333333334
380151021,2.2735501413187365,465.8333333333333
380152018,2.278721483669785,406.18333333333334
380153015,2.337272727272727,348.31666666666666
380154012,1.6808013144590495,263.71666666666664
380155009,1.9599604290325943,320.0833333333333
380156006,1.9143615609238118,313.9
380157003,2.251898629684662,403.78333333333336
380158000,1.345228523718226,269.46666666666664
380158997,2.5472089645154594,642.5166666666667
380159994,1.8742071369776792,344.2
380160991,2.5510374988368847,358.21666666666664
380161988,1.574045002616431,254.78333333333333
380162985,2.147728443391367,323.55
380163982,2.178176795580111,349.9166666666667
380164979,1.761112304058407,310.45
380165976,2.052940927734788,394.1333333333333
380166973,1.5012207527975583,327.65
380167970,1.6397077223362195,333.0
380168967,2.3162288653708307,395.26666666666665
380169964,1.9214661712339371,430.5833333333333
380170961,2.0975781328509697,331.68333333333334
380171958,2.265282177636982,426.1333333333333
380172955,2.651207210433641,558.4333333333333
380173952,2.329740729574917,442.25
380174949,1.8615188257817485,365.6166666666667
380175946,1.9983965525880643,332.6
380176943,2.064123231237686,279.1333333333333
380177940,1.9832853025936599,318.06666666666666
380178937,1.9307218986924513,303.35
380179934,2.397685994887663,495.51666666666665
380180931,2.5405695862439552,403.2
380181928,2.1665837272953468,401.8833333333333
380182925,1.867492578214204,291.9166666666667
380183922,2.1320015667841754,340.3833333333333
380184919,2.0649414664202097,405.73333333333335
380185916,1.803473754917954,347.35
380186913,1.9122629448114212,312.85
380227790,1.6587819947043247,283.23333333333335
380228787,2.2622295261572174,304.23333333333335
380229784,2.429194033515438,543.0166666666667
380230781,2.004406724334911,306.3333333333333
380231778,2.4371609609335825,365.6
380232775,2.2411965746323106,434.0
380233772,2.2697586370089917,316.93333333333334
380234769,2.338458551737527,429.23333333333335
380235766,2.147070572569907,250.31666666666666
380236763,2.2343160257064167,490.1333333333333
380237760,2.16453428863869,325.65
380238757,2.1753230799469314,339.1666666666667
380239754,1.9688183552845906,358.1
380240751,2.048471720818291,346.23333333333335
380241748,1.7863847445904553,337.35
380242745,2.1058860447393197,371.76666666666665
380243742,2.317344009669134,441.25
380244739,2.4646769790718834,457.9
380245736,1.7480911048750245,255.36666666666667
380246733,2.2472167355000896,371.25
380207850,1.3897048730267674,242.81666666666666
380208847,1.7595486111111112,345.5833333333333
380209844,2.3890963821840683,298.96666666666664
380210841,1.7408199990272846,342.6666666666667
380211838,2.1883319045255605,369.3666666666667
380212835,2.228928156628505,401.78333333333336
380213832,2.2146758852515376,436.3
380214829,1.7443068318018378,333.71666666666664
380215826,2.4767651703135574,443.28333333333336
380216823,1.2595248767368892,260.26666666666665
380217820,2.351730815783103,413.0833333333333
380218817,2.134765950358154,400.18333333333334
380219814,1.8315666796159609,300.3
380220811,2.208576911062519,373.46666666666664
380221808,2.0858702845797485,302.18333333333334
380222805,2.530579345088161,496.23333333333335
380223802,1.8703374777975132,356.55
380224799,2.338329351930338,432.55
380225796,2.1430783695592055,301.3333333333333
380226793,2.4189439885836603,467.15
380247730,2.747077953440448,517.6
380248727,1.4875997412119906,231.83333333333334
380249724,2.0956833686191483,283.3833333333333
380250721,2.2954318106035343,349.8666666666667
380251718,1.8989078689442735,238.05
380252715,2.504324539499873,460.53333333333336
380253712,2.483778250255926,423.28333333333336
380254709,1.8192305737663261,327.93333333333334
380255706,2.3785320712065556,471.85
380256703,1.920163576374367,358.6333333333333
380257700,2.0903436988543374,254.56666666666666
380258697,1.3239994802494803,256.51666666666665
380259694,2.178059036939314,404.25
380260691,2.1248868296319965,312.93333333333334
380261688,2.1111765238655917,368.01666666666665
380262685,1.6391805565753725,226.96666666666667
380263682,1.232091525813499,289.8833333333333
380264679,1.81091950520992,273.5
380265676,2.5527319645461684,594.1833333333333
380266673,2.372513840475702,325.1166666666667
380287610,2.4455623581795605,389.26666666666665
380288607,2.0153073202798515,354.93333333333334
380289604,1.5458689458689459,233.98333333333332
380290601,2.0441367373431416,385.15
380291598,1.797557645631068,219.71666666666667
380292595,1.6423674970740678,299.03333333333336
380293592,2.160031847133758,334.9166666666667
380294589,2.4856623027330618,421.3666666666667
380295586,2.2266406440595268,409.8833333333333
380296583,2.332157554379777,340.18333333333334
380297580,1.649604298264721,229.53333333333333
380298577,2.289237334391902,335.8666666666667
380299574,1.9026162052324105,328.06666666666666
380300571,2.4088276979145578,411.56666666666666
380301568,1.9866148292141073,300.06666666666666
380302565,2.347880429121967,320.01666666666665
380303562,2.2482038616973505,296.9166666666667
380304559,2.1906672551458493,415.3666666666667
380305556,2.074540473665606,377.18333333333334
380306553,2.5038622581576666,461.71666666666664
380347430,1.8671017673558967,288.55
380348427,2.582833277327061,347.1666666666667
380349424,1.3514451638742406,249.66666666666666
380350421,2.533089157593698,332.1666666666667
380351418,2.059161873459326,263.6666666666667
380352415,2.094132545377797,473.78333333333336
380353412,2.537654360483716,520.95
380354409,2.110189919649379,456.31666666666666
380355406,2.312198649951784,414.78333333333336
380356403,2.0073367571533383,340.73333333333335
380357400,2.696869381581576,584.0
380358397,1.817814786777694,264.18333333333334
380359394,2.166740511002806,338.53333333333336
380360391,1.9581041484603916,324.2
380361388,1.6721775312066576,300.4
380362385,1.7219063545150504,298.98333333333335
380363382,1.2605910041841004,254.91666666666666
380364379,1.6397054721927817,298.76666666666665
380365376,1.8514370014206096,305.01666666666665
380366373,1.9603895777900497,331.96666666666664
380267670,1.5951576230565967,271.2
380268667,2.1826410711845883,487.9166666666667
380269664,2.413640389725421,489.21666666666664
380270661,2.178655859506923,345.43333333333334
380271658,2.269912288473465,376.21666666666664
380272655,2.382609858276139,373.95
380273652,2.110887976949271,381.75
380274649,2.4834571235651586,493.65
380275646,1.8959754433833562,342.05
380276643,1.8050898504166248,332.01666666666665
380277640,2.3932359589636585,383.3833333333333
380278637,2.4595251943107916,315.2
380279634,2.0337385117106432,281.06666666666666
380280631,2.1822227105422183,303.3666666666667
380281628,1.8793110485286313,408.3333333333333
380282625,1.7144376329288127,266.4166666666667
380283622,2.595074259737833,535.2666666666667
380284619,1.908740909739056,350.6333333333333
380285616,2.088451845629293,337.26666666666665
380286613,2.5132246970193255,407.05
380327490,2.26656571774682,275.15
380328487,2.408601025426389,318.55
380329484,2.3366720981501006,347.75
380330481,2.2924537037037034,359.98333333333335
380331478,1.5224846328049175,206.05
380332475,1.7054652880354506,225.65
380333472,1.9390403966749308,228.55
380334469,2.375367056346612,300.8
380335466,1.82011385199241,307.4
380336463,2.370232211134944,536.1333333333333
380337460,2.265498429492478,302.43333333333334
380338457,2.046349132409456,286.21666666666664
380339454,2.1722602367763657,460.3333333333333
380340451,2.236578625470031,367.8666666666667
380341448,2.6320612129227285,529.2833333333333
380342445,2.1371865138681283,401.3833333333333
380343442,1.9538857677902621,284.78333333333336
380344439,2.392913895591784,283.1666666666667
380345436,2.5067407123707395,435.15
380346433,1.7737226277372262,296.81666666666666
380387310,1.9957214609040739,268.76666666666665
380388307,2.3920892757120082,386.8
380389304,2.2508019429933093,363.68333333333334
380390301,2.1676079163188136,339.3666666666667
380391298,2.2451794045996945,403.6333333333333
380392295,2.0531769305962855,426.23333333333335
380393292,2.3038905374216947,505.48333333333335
380394289,2.3100764911349874,376.93333333333334
380395286,1.887066246056782,369.81666666666666
380396283,1.8625892131177162,368.95
380397280,1.728018930710641,225.36666666666667
380398277,1.7096354166666667,345.5833333333333
380399274,2.2805283805929384,335.6
380400271,1.804442868958998,282.0833333333333
380401268,2.217089861336215,370.18333333333334
380402265,2.0011549908933413,375.1666666666667
380403262,2.351132041296866,460.06666666666666
380404259,2.155568223039851,321.6
380405256,1.9607291767671873,343.75
380406253,2.3407638579283696,336.43333333333334
380307550,2.3748466472711978,475.46666666666664
380308547,2.254922086404777,535.8333333333334
380309544,1.7823816155988859,287.18333333333334
380310541,2.0286117818579434,365.8
380311538,2.550749025241125,406.06666666666666
380312535,1.9266373859742265,345.3
380313532,1.9889500441157932,396.6666666666667
380314529,2.2515043458881214,448.68333333333334
380315526,2.50998266897747,480.81666666666666
380316523,1.5688560544845895,288.75
380317520,2.083696770715931,340.1
380318517,2.133255651363318,357.56666666666666
380319514,2.612620476450264,458.23333333333335
380320511,2.1420286683444583,304.6166666666667
380321508,2.45727439282191,354.76666666666665
380322505,2.3105887722501137,292.1166666666667
380323502,2.1876602627322574,422.46666666666664
380324499,1.9293539605603875,251.0
380325496,2.0664204849132695,343.0
380326493,1.7701996446116857,318.8833333333333
380367370,2.028172904294987,241.35
380368367,2.2425844450752197,469.71666666666664
380369364,1.9222044216597245,260.06666666666666
380370361,2.5036176620125934,426.1333333333333
380371358,2.045821097282431,357.53333333333336
380372355,2.592653380226651,426.48333333333335
380373352,2.280836680709317,340.21666666666664
380374349,2.1645349645488667,239.75
380375346,2.3665322580645163,330.65
380376343,1.9209001022843506,293.28333333333336
380377340,2.524167656243128,378.93333333333334
380378337,1.8626135017765497,379.93333333333334
380379334,2.258868648130393,399.8
380380331,2.3720590384334357,342.1333333333333
380381328,2.5263111502864697,378.15
380382325,1.5052159342738232,308.3333333333333
380383322,2.6231332357247434,398.4
380384319,2.349007622344147,452.6
380385316,2.5247792563114047,536.05
380386313,2.123602199816682,363.65
380407250,2.3940737908621683,435.9
380408247,1.9699766809172172,343.05
380409244,1.9819942709043785,366.53333333333336
380410241,2.276383068701703,433.5
380411238,1.5808928878445758,290.8
380412235,2.2086387434554973,318.31666666666666
380413232,2.4543187001140248,467.71666666666664
380414229,1.4411571334648257,253.48333333333332
380415226,1.997198038627039,333.0833333333333
380416223,2.4351413663390367,549.3833333333333
380417220,2.0160210735414776,385.93333333333334
380418217,2.4041082204371977,417.03333333333336
380419214,2.3954008796975073,431.95
380420211,2.057273831878935,301.75
380421208,2.054913294797688,294.0833333333333
380422205,2.0980100523130574,324.95
380423202,2.246839852692346,334.8833333333333
380424199,1.6963114507491426,276.96666666666664
380425196,2.339164051136799,435.4166666666667
380426193,2.545256632596583,451.6666666666667
380427190,1.469094669117647,290.1166666666667
380428187,1.6875739061884114,338.25
380429184,2.191278352472241,351.21666666666664
380430181,2.1028090626232525,380.3
380431178,2.537355671270093,441.68333333333334
380432175,2.389735987575886,472.18333333333334
380433172,2.2530188947293652,469.25
380434169,2.4599828465670566,369.2
380435166,1.8539676443761701,347.1666666666667
380436163,2.5488602357113828,451.1
380437160,2.688033371545026,523.3833333333333
380438157,2.4423011987168666,394.85
380439154,1.9174701918092278,321.48333333333335
380440151,2.5058875279150024,492.55
380441148,2.5901217419723834,407.95
380442145,1.9549806665439144,362.05
380443142,1.6661001236093944,323.5833333333333
380444139,1.803367334398427,271.21666666666664
380445136,2.4485741245544137,317.9166666666667
380446133,2.3712593516209477,427.71666666666664
380467070,2.4247128120016925,512.1333333333333
380468067,1.749241504854369,329.5833333333333
380469064,2.2040222615734884,395.28333333333336
380470061,1.9817767653758542,336.55
380471058,2.166124808091755,369.0833333333333
380472055,1.5833140208574739,287.65
380473052,2.588383580309998,489.23333333333335
380474049,2.1659045971329705,269.71666666666664
380475046,2.355368668100919,340.85
380476043,2.112008232407187,421.0833333333333
380477040,2.4086740378846314,388.8833333333333
380478037,2.330309261723318,413.3333333333333
380479034,2.5141979723192125,396.1666666666667
380480031,1.4558195870342598,288.95
380481028,1.9139292221056696,301.8666666666667
380482025,2.4355504331338067,448.26666666666665
380483022,2.1730956634724703,410.45
380484019,2.0974913752715185,391.3
380485016,2.067430511351581,392.73333333333335
380486013,2.0174595547012655,312.1333333333333
380506950,2.325758011621886,289.6666666666667
380507947,2.476369598765433,518.3833333333333
380508944,2.2141279163748044,309.3
380509941,2.10228285077951,299.31666666666666
380510938,2.399782891880156,383.81666666666666
380511935,2.4638372979261103,415.46666666666664
380512932,2.2856576665840973,336.4
380513929,2.2533396302793145,247.01666666666668
380514926,2.1806804072510553,335.56666666666666
380515923,2.063747656336164,302.21666666666664
380516920,1.4842878519929261,245.01666666666668
380517917,1.657008270800241,304.26666666666665
380518914,1.561014403110365,188.6
380519911,2.30382282867663,307.78333333333336
380520908,2.2102835061708923,422.6666666666667
380521905,1.3633528044008392,293.8666666666667
380522902,2.40473488554099,425.9
380523899,2.51009046624913,431.0833333333333
380524896,1.7335006273525724,265.65
380525893,2.5665195967923737,517.5
380487010,2.3535511102954674,363.25
380488007,2.0848893071170322,336.5
380489004,1.613683688646505,336.15
380490001,2.259511108505774,284.3
380490998,2.418636145209908,381.5
380491995,2.149506204102304,329.06666666666666
380492992,1.8697190017685204,339.25
380493989,1.7931472081218276,315.18333333333334
380494986,1.8771597633136095,352.06666666666666
380495983,1.732753908385263,304.8833333333333
380496980,1.5320433051269289,267.85
380497977,2.144287421202258,404.5
380498974,2.3793697033898304,503.45
380499971,1.923763885863646,306.05
380500968,1.6779417916691568,278.8666666666667
380501965,2.1713093228287375,355.3833333333333
380502962,2.2381349371762043,279.8666666666667
380503959,1.9289591913141144,356.1166666666667
380504956,2.3272929924855283,463.53333333333336
380505953,2.2296290361349254,416.01666666666665
380447130,2.663400188450666,619.0666666666667
380448127,2.5067288474350433,500.31666666666666
380449124,1.8444108761329305,275.81666666666666
